Model,Method,Subject,Speed,Band,Emb,Tau,Type,Score
7.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,-0.04905213987522617
7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.02396178300179869
7.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.008038644459334951
7.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.007265883377392969
7.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.02277824649700721
7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.023244084652264775
7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.011555498947358295
7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.07311863657029517
7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.001989870301973031
7.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.00806381903445341
7.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,-0.007729810611032197
7.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.04122351387666321
7.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,-0.04329345896802415
7.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.06569792259005078
7.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.21028264931170398
7.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.08420212605647763
7.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.13926400111081919
7.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.13324209396130826
7.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.17486851934825975
7.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.020056165674390676
7.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.13075950365364578
7.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.12341459423785428
7.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.20302936970664545
7.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.09326865352014434
7.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.09518634477371643
7.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.01428993337144906
7.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,-0.018548767187233826
7.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.041816343920672905
7.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,-0.02027602535892091
7.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.007929219313697382
7.0,1.0,7.0,0.0,0.0,1.0,0.0,1.0,-0.010737678541444319
7.0,1.0,7.0,0.0,0.0,1.0,1.0,0.0,-0.06634179882430347
7.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0,-0.03536225357529448
7.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,-0.02702127903388801
7.0,1.0,7.0,0.0,0.0,2.0,0.0,1.0,-0.01216229121966752
7.0,1.0,7.0,0.0,0.0,2.0,1.0,0.0,-0.04451349638829001
7.0,1.0,7.0,0.0,0.0,2.0,1.0,1.0,-0.05551149868384897
7.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,-0.0011899599112527228
7.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,-0.06668895443022849
7.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0,-0.026291295584030972
7.0,1.0,7.0,0.0,1.0,0.0,1.0,1.0,-0.021778361852864067
7.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,0.003201827092073983
7.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0,-0.04138881124284439
7.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,0.004574149077354216
7.0,1.0,7.0,0.0,1.0,1.0,1.0,1.0,0.004385089886703592
7.0,1.0,7.0,0.0,1.0,2.0,0.0,0.0,0.02267860726093598
7.0,1.0,7.0,0.0,1.0,2.0,0.0,1.0,-0.06573202648453733
7.0,1.0,7.0,0.0,1.0,2.0,1.0,0.0,-0.033004688065456415
7.0,1.0,7.0,0.0,1.0,2.0,1.0,1.0,-0.06271612474382122
7.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,0.21752743060022262
7.0,1.0,7.0,0.0,2.0,0.0,0.0,1.0,0.23920480863721852
7.0,1.0,7.0,0.0,2.0,0.0,1.0,0.0,0.13020189696747247
7.0,1.0,7.0,0.0,2.0,0.0,1.0,1.0,0.12358188930478974
7.0,1.0,7.0,0.0,2.0,1.0,0.0,0.0,0.22593428959549275
7.0,1.0,7.0,0.0,2.0,1.0,0.0,1.0,0.177140997021387
7.0,1.0,7.0,0.0,2.0,1.0,1.0,0.0,0.11039922580846152
7.0,1.0,7.0,0.0,2.0,1.0,1.0,1.0,0.17697832683749792
7.0,1.0,7.0,0.0,2.0,2.0,0.0,0.0,0.2513650222644882
7.0,1.0,7.0,0.0,2.0,2.0,0.0,1.0,0.18116364699629994
7.0,1.0,7.0,0.0,2.0,2.0,1.0,0.0,0.17693142828369146
7.0,1.0,7.0,0.0,2.0,2.0,1.0,1.0,0.12669437342704448
7.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.03597078551387233
7.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,-0.06844145832495409
7.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0036511966759361016
7.0,1.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0016143653617562142
7.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,0.040530242422545736
7.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,-0.02848907644329995
7.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,-0.04410679753998271
7.0,1.0,7.0,1.0,0.0,1.0,1.0,1.0,-0.020199419589369542
7.0,1.0,7.0,1.0,0.0,2.0,0.0,0.0,0.050814964045991194
7.0,1.0,7.0,1.0,0.0,2.0,0.0,1.0,0.005710166482051569
7.0,1.0,7.0,1.0,0.0,2.0,1.0,0.0,0.059716466701241463
7.0,1.0,7.0,1.0,0.0,2.0,1.0,1.0,0.0138406696991887
7.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.011791813309339316
7.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,-0.04502406252385272
7.0,1.0,7.0,1.0,1.0,0.0,1.0,0.0,0.011339175461846596
7.0,1.0,7.0,1.0,1.0,0.0,1.0,1.0,0.03399395051717229
7.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.016856801412032166
7.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,0.024230329348968717
7.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,-0.07165180495902065
7.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,-0.01854881212436407
7.0,1.0,7.0,1.0,1.0,2.0,0.0,0.0,-0.023747257721773992
7.0,1.0,7.0,1.0,1.0,2.0,0.0,1.0,0.031092490281131056
7.0,1.0,7.0,1.0,1.0,2.0,1.0,0.0,-0.015530810965134895
7.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,0.02894737565733487
7.0,1.0,7.0,1.0,2.0,0.0,0.0,0.0,0.17976361022235088
7.0,1.0,7.0,1.0,2.0,0.0,0.0,1.0,0.02123816581197913
7.0,1.0,7.0,1.0,2.0,0.0,1.0,0.0,0.0725302505349792
7.0,1.0,7.0,1.0,2.0,0.0,1.0,1.0,0.005292915471845858
7.0,1.0,7.0,1.0,2.0,1.0,0.0,0.0,0.09523136640575453
7.0,1.0,7.0,1.0,2.0,1.0,0.0,1.0,0.05948323034962326
7.0,1.0,7.0,1.0,2.0,1.0,1.0,0.0,0.06283146008938777
7.0,1.0,7.0,1.0,2.0,1.0,1.0,1.0,0.05549708008684759
7.0,1.0,7.0,1.0,2.0,2.0,0.0,0.0,0.11383096794829059
7.0,1.0,7.0,1.0,2.0,2.0,0.0,1.0,0.057216655393360204
7.0,1.0,7.0,1.0,2.0,2.0,1.0,0.0,0.12514291087038293
7.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,0.013190799932119152
7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2169443884317028
7.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.19688597071127575
7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.15327275832654286
7.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.20312227862264165
7.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.20284193615585552
7.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18826178868598795
7.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.08492100603089381
7.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.20462762615969868
7.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.2065653367709535
7.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.19893683763202893
7.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.13154926554971072
7.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.12536745756528092
7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.21229372005349184
7.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.12415601374641087
7.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.12364366404187539
7.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.09353816710595787
7.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.14194819088587904
7.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.09568310674509696
7.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.16253562071668015
7.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.11822126923190653
7.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.17038331329151965
7.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.08956025605547102
7.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.07019211430668634
7.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.06527252783109846
7.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.4075708125379817
7.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.4673517327597427
7.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.2506625562828592
7.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.3591353349361067
7.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.36548100864589783
7.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.40760596889647394
7.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.2556041382689164
7.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.3683512251451098
7.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.41283334163928215
7.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.44642730229040106
7.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.28505943247475235
7.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.3170160875419812
7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.17712052018087152
7.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.13697740064802358
7.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.12039452933243687
7.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.01755112401540881
7.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.13141810818350025
7.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.09752463561719285
7.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.11760795166174508
7.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07866301303375019
7.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.15160591707020354
7.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.10781156307126132
7.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.13003755502663902
7.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.043126332970989986
7.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.14682906698412598
7.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.1581313375095415
7.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.11223507812142368
7.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.16238085955692286
7.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.14822498853083846
7.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.14884452342856505
7.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.11370156396661853
7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11310447477627986
7.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.14486963991120885
7.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.15037892626143956
7.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.12248088470870316
7.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.1256768671349909
7.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.26478421963353893
7.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.24756978982571526
7.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.19931420345196374
7.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.19643308987748756
7.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.247212525755988
7.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.24153669654103488
7.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.19367332515788735
7.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.21628200879302686
7.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.2367344448186043
7.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.21877981110852487
7.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.20838814272515424
7.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.18739168276689905
7.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.12076798503356945
7.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.07341225436230905
7.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.13343391493253748
7.0,2.0,7.0,0.0,0.0,0.0,1.0,1.0,0.13936486592461403
7.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.08231747491061996
7.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0,0.11503996584906907
7.0,2.0,7.0,0.0,0.0,1.0,1.0,0.0,0.027927843813310524
7.0,2.0,7.0,0.0,0.0,1.0,1.0,1.0,0.13676737271683254
7.0,2.0,7.0,0.0,0.0,2.0,0.0,0.0,0.10652670312203619
7.0,2.0,7.0,0.0,0.0,2.0,0.0,1.0,0.12447251143766415
7.0,2.0,7.0,0.0,0.0,2.0,1.0,0.0,0.10698780851266289
7.0,2.0,7.0,0.0,0.0,2.0,1.0,1.0,0.10532527396253383
7.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.1413760119965424
7.0,2.0,7.0,0.0,1.0,0.0,0.0,1.0,0.09083504163884447
7.0,2.0,7.0,0.0,1.0,0.0,1.0,0.0,0.09230171259767082
7.0,2.0,7.0,0.0,1.0,0.0,1.0,1.0,0.09802991152354806
7.0,2.0,7.0,0.0,1.0,1.0,0.0,0.0,0.10295247140439408
7.0,2.0,7.0,0.0,1.0,1.0,0.0,1.0,0.07605834237076138
7.0,2.0,7.0,0.0,1.0,1.0,1.0,0.0,0.1342716258589387
7.0,2.0,7.0,0.0,1.0,1.0,1.0,1.0,0.08243021410279004
7.0,2.0,7.0,0.0,1.0,2.0,0.0,0.0,0.11939075238948976
7.0,2.0,7.0,0.0,1.0,2.0,0.0,1.0,0.06003825657587527
7.0,2.0,7.0,0.0,1.0,2.0,1.0,0.0,0.08726158135316218
7.0,2.0,7.0,0.0,1.0,2.0,1.0,1.0,0.12746158505873398
7.0,2.0,7.0,0.0,2.0,0.0,0.0,0.0,0.344793391565327
7.0,2.0,7.0,0.0,2.0,0.0,0.0,1.0,0.3225267156399759
7.0,2.0,7.0,0.0,2.0,0.0,1.0,0.0,0.15298939808190587
7.0,2.0,7.0,0.0,2.0,0.0,1.0,1.0,0.238588362231114
7.0,2.0,7.0,0.0,2.0,1.0,0.0,0.0,0.2677087929488875
7.0,2.0,7.0,0.0,2.0,1.0,0.0,1.0,0.27845183416541325
7.0,2.0,7.0,0.0,2.0,1.0,1.0,0.0,0.14585789031109453
7.0,2.0,7.0,0.0,2.0,1.0,1.0,1.0,0.26087941600993864
7.0,2.0,7.0,0.0,2.0,2.0,0.0,0.0,0.32260768520932676
7.0,2.0,7.0,0.0,2.0,2.0,0.0,1.0,0.2977140162605085
7.0,2.0,7.0,0.0,2.0,2.0,1.0,0.0,0.2202023473314016
7.0,2.0,7.0,0.0,2.0,2.0,1.0,1.0,0.29281451115479995
7.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.16505215910881402
7.0,2.0,7.0,1.0,0.0,0.0,0.0,1.0,0.14685954782945362
7.0,2.0,7.0,1.0,0.0,0.0,1.0,0.0,0.11495348149019172
7.0,2.0,7.0,1.0,0.0,0.0,1.0,1.0,0.05101748483175324
7.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,0.15994025343559215
7.0,2.0,7.0,1.0,0.0,1.0,0.0,1.0,0.12333056189366899
7.0,2.0,7.0,1.0,0.0,1.0,1.0,0.0,0.10634418179360566
7.0,2.0,7.0,1.0,0.0,1.0,1.0,1.0,0.09096391011154847
7.0,2.0,7.0,1.0,0.0,2.0,0.0,0.0,0.18470869142731788
7.0,2.0,7.0,1.0,0.0,2.0,0.0,1.0,0.15389894177276944
7.0,2.0,7.0,1.0,0.0,2.0,1.0,0.0,0.21300031131027233
7.0,2.0,7.0,1.0,0.0,2.0,1.0,1.0,0.12416766773530058
7.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,0.20060325995303002
7.0,2.0,7.0,1.0,1.0,0.0,0.0,1.0,0.1754115487014343
7.0,2.0,7.0,1.0,1.0,0.0,1.0,0.0,0.18455715103947623
7.0,2.0,7.0,1.0,1.0,0.0,1.0,1.0,0.16835472213016392
7.0,2.0,7.0,1.0,1.0,1.0,0.0,0.0,0.224880711970195
7.0,2.0,7.0,1.0,1.0,1.0,0.0,1.0,0.21383462356348593
7.0,2.0,7.0,1.0,1.0,1.0,1.0,0.0,0.13611139173097586
7.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,0.16766453009992224
7.0,2.0,7.0,1.0,1.0,2.0,0.0,0.0,0.2189837067272635
7.0,2.0,7.0,1.0,1.0,2.0,0.0,1.0,0.18702206439187388
7.0,2.0,7.0,1.0,1.0,2.0,1.0,0.0,0.15142229094387727
7.0,2.0,7.0,1.0,1.0,2.0,1.0,1.0,0.15189119917262367
7.0,2.0,7.0,1.0,2.0,0.0,0.0,0.0,0.20012150398366357
7.0,2.0,7.0,1.0,2.0,0.0,0.0,1.0,0.2226147857326044
7.0,2.0,7.0,1.0,2.0,0.0,1.0,0.0,0.19415341253537963
7.0,2.0,7.0,1.0,2.0,0.0,1.0,1.0,0.1843862571278042
7.0,2.0,7.0,1.0,2.0,1.0,0.0,0.0,0.25893054324139303
7.0,2.0,7.0,1.0,2.0,1.0,0.0,1.0,0.21703531126574804
7.0,2.0,7.0,1.0,2.0,1.0,1.0,0.0,0.27082115293632164
7.0,2.0,7.0,1.0,2.0,1.0,1.0,1.0,0.2114225692759728
7.0,2.0,7.0,1.0,2.0,2.0,0.0,0.0,0.2713578596224254
7.0,2.0,7.0,1.0,2.0,2.0,0.0,1.0,0.22840160844414628
7.0,2.0,7.0,1.0,2.0,2.0,1.0,0.0,0.23019209459236992
7.0,2.0,7.0,1.0,2.0,2.0,1.0,1.0,0.21535400674641225
7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15648025892526937
7.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.10905960331954967
7.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06826699474061018
7.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1784779352868463
7.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07101711858004316
7.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0518150883747668
7.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.10110943886914661
7.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.20484761561778053
7.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.175054818263057
7.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.08748663597860738
7.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.11764523220513076
7.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0503522335994146
7.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.14982941093574534
7.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.1927458108385772
7.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.17364845368152532
7.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.14621487286411
7.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.10012362685664745
7.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.18300533364725774
7.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.15481406171789433
7.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.007143819414020971
7.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.08337575908530483
7.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,0.14943913895604782
7.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,-0.06289477386428292
7.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,0.07511794063744762
7.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.4089344804807538
7.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.4490529656220515
7.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.2830282679116788
7.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,0.3120678154813374
7.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.4132312434057819
7.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.4253283457032751
7.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,0.28506437144321567
7.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,0.3331924442891742
7.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.4446085669019929
7.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,0.41972282374435155
7.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,0.25846693617005206
7.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,0.3318156847442952
7.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2179128077005953
7.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.06616423514083546
7.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.15151403274510192
7.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.08861234846195072
7.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.14787197184506787
7.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0862937179151862
7.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.08311754445686324
7.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07364581084706785
7.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0700365999080743
7.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0889290872652979
7.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,0.14980922748714134
7.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0598029086568988
7.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1622882079405959
7.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.12523066205224673
7.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.12165956748801592
7.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.07827799560693748
7.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0805499555911549
7.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.14805602751159283
7.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.024423118176059813
7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1823785461339289
7.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.14207306476736234
7.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,0.1937421194268097
7.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.015573747294473106
7.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.14173296593569687
7.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.2119983929383977
7.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.25967041204337477
7.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,0.19494344585230153
7.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,0.16229723316339809
7.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.18062656516489797
7.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,0.21568233341664148
7.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.15084642902027182
7.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.14713477084570606
7.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.20672446617739362
7.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,0.25898857885812804
7.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,0.15903528065970826
7.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,0.15299923016309944
7.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.07651752483429691
7.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,0.08219078949806807
7.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.027170446001025906
7.0,3.0,7.0,0.0,0.0,0.0,1.0,1.0,0.08522921445749829
7.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,0.10312796493848149
7.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,0.051144896017134484
7.0,3.0,7.0,0.0,0.0,1.0,1.0,0.0,0.04784817339612464
7.0,3.0,7.0,0.0,0.0,1.0,1.0,1.0,0.18871903834146425
7.0,3.0,7.0,0.0,0.0,2.0,0.0,0.0,0.19119006020966056
7.0,3.0,7.0,0.0,0.0,2.0,0.0,1.0,0.08008724327861805
7.0,3.0,7.0,0.0,0.0,2.0,1.0,0.0,0.19222510324942152
7.0,3.0,7.0,0.0,0.0,2.0,1.0,1.0,0.02929642350194098
7.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.04897047589747432
7.0,3.0,7.0,0.0,1.0,0.0,0.0,1.0,0.22403913345642587
7.0,3.0,7.0,0.0,1.0,0.0,1.0,0.0,0.18712504692940177
7.0,3.0,7.0,0.0,1.0,0.0,1.0,1.0,0.1715807518940788
7.0,3.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0589440538868808
7.0,3.0,7.0,0.0,1.0,1.0,0.0,1.0,0.2028456452858055
7.0,3.0,7.0,0.0,1.0,1.0,1.0,0.0,0.06679951558341865
7.0,3.0,7.0,0.0,1.0,1.0,1.0,1.0,0.1306789423339025
7.0,3.0,7.0,0.0,1.0,2.0,0.0,0.0,0.06811731346440696
7.0,3.0,7.0,0.0,1.0,2.0,0.0,1.0,0.19994600715479072
7.0,3.0,7.0,0.0,1.0,2.0,1.0,0.0,0.04124610625720309
7.0,3.0,7.0,0.0,1.0,2.0,1.0,1.0,-0.020978380673061993
7.0,3.0,7.0,0.0,2.0,0.0,0.0,0.0,0.3199702802810625
7.0,3.0,7.0,0.0,2.0,0.0,0.0,1.0,0.26817777020005906
